CustomerID,NextPurchaseDay,Recency,RecencyCluster,Frequency,FrequencyCluster,Revenue,RevenueCluster,OverallScore,Segment_High_Value,Segment_Low_Value,Segment_Mid_Value
13437,68,29,3,4,0,2173.6,0,3,0,0,1
17531,300,50,3,2,0,293.45,0,3,0,0,1
14500,300,18,3,3,0,356.85,0,3,0,0,1
13248,300,54,3,2,0,465.68,0,3,0,0,1
13435,31,5,3,5,0,1961.77,0,3,0,0,1
13131,7,1,3,2,0,772.2,0,3,0,0,1
16682,35,22,3,3,0,810.22,0,3,0,0,1
15453,36,22,3,4,0,712.8,0,3,0,0,1
15462,300,24,3,3,0,234.6,0,3,0,0,1
18248,300,43,3,4,0,783.02,0,3,0,0,1
17252,300,46,3,2,0,353.86,0,3,0,0,1
13643,67,28,3,2,0,259.4,0,3,0,0,1
17015,43,1,3,2,0,1569.98,0,3,0,0,1
15743,76,43,3,2,0,434.05,0,3,0,0,1
14561,300,5,3,3,0,1080.76,0,3,0,0,1
16872,300,7,3,3,0,680.02,0,3,0,0,1
16358,16,9,3,3,0,1132,0,3,0,0,1
15238,66,25,3,4,0,757.33,0,3,0,0,1
13466,300,30,3,2,0,297.95,0,3,0,0,1
13510,50,25,3,3,0,891.41,0,3,0,0,1
17731,300,9,3,5,0,878.2,0,3,0,0,1
16107,47,19,3,4,0,1810.72,0,3,0,0,1
15411,24,0,3,3,0,991.26,0,3,0,0,1
14178,32,28,3,3,0,493.36,0,3,0,0,1
13617,73,43,3,2,0,365.7,0,3,0,0,1
17242,300,38,3,2,0,1135.04,0,3,0,0,1
14704,30,11,3,3,0,386.48,0,3,0,0,1
13517,47,36,3,4,0,1592.83,0,3,0,0,1
16342,300,5,3,4,0,322.41,0,3,0,0,1
14177,300,14,3,5,0,554.46,0,3,0,0,1
15036,300,2,3,3,0,465.55,0,3,0,0,1
17579,116,50,3,3,0,262.16,0,3,0,0,1
14503,51,0,3,2,0,1284.45,0,3,0,0,1
16774,49,46,3,4,0,535.6,0,3,0,0,1
14997,29,18,3,2,0,433.68,0,3,0,0,1
17490,9,3,3,4,0,995.75,0,3,0,0,1
17193,28,16,3,4,0,739.3,0,3,0,0,1
14285,38,5,3,2,0,1253.43,0,3,0,0,1
17642,300,49,3,2,0,712.29,0,3,0,0,1
13575,12,0,3,3,0,477.21,0,3,0,0,1
14765,83,42,3,2,0,95.5,0,3,0,0,1
14820,42,5,3,2,0,242.19,0,3,0,0,1
16744,28,5,3,4,0,628.53,0,3,0,0,1
17299,78,19,3,3,0,578.05,0,3,0,0,1
15747,108,50,3,2,0,549.47,0,3,0,0,1
17159,11,5,3,2,0,926.67,0,3,0,0,1
12930,300,8,3,4,0,409.9,0,3,0,0,1
12919,54,15,3,5,0,407.9,0,3,0,0,1
17370,300,2,3,4,0,446.18,0,3,0,0,1
15253,63,9,3,4,0,637.7,0,3,0,0,1
17386,92,29,3,5,0,1697.34,0,3,0,0,1
17837,10,5,3,5,0,533.25,0,3,0,0,1
15584,25,2,3,2,0,292.68,0,3,0,0,1
16589,300,1,3,3,0,459.24,0,3,0,0,1
14053,300,54,3,2,0,260.25,0,3,0,0,1
18265,300,2,3,2,0,801.51,0,3,0,0,1
17024,54,29,3,2,0,56.25,0,3,0,0,1
13217,300,52,3,5,0,133.62,0,3,0,0,1
16929,35,1,3,3,0,539.72,0,3,0,0,1
15505,9,3,3,5,0,2716.16,0,3,0,0,1
13486,300,8,3,3,0,1122.41,0,3,0,0,1
15901,61,7,3,2,0,233.35,0,3,0,0,1
14918,300,45,3,2,0,1610.15,0,3,0,0,1
16989,16,9,3,3,0,928.65,0,3,0,0,1
18122,30,14,3,2,0,321.13,0,3,0,0,1
17405,6,0,3,3,0,849.05,0,3,0,0,1
16488,81,44,3,3,0,347.97,0,3,0,0,1
13933,300,39,3,2,0,608.79,0,3,0,0,1
15306,28,22,3,2,0,657.07,0,3,0,0,1
15839,47,10,3,2,0,790.36,0,3,0,0,1
13994,10,7,3,3,0,780.63,0,3,0,0,1
17554,63,52,3,2,0,1249.89,0,3,0,0,1
13507,95,28,3,3,0,2022.79,0,3,0,0,1
16474,23,19,3,4,0,451.66,0,3,0,0,1
13940,52,46,3,2,0,391.06,0,3,0,0,1
17779,66,17,3,3,0,485.61,0,3,0,0,1
13991,23,5,3,2,0,340.29,0,3,0,0,1
18180,21,10,3,4,0,1206.36,0,3,0,0,1
17229,300,26,3,2,0,318.76,0,3,0,0,1
16464,61,10,3,2,0,998.25,0,3,0,0,1
18143,300,46,3,2,0,1000.16,0,3,0,0,1
15829,300,29,3,2,0,636.14,0,3,0,0,1
15232,300,43,3,2,0,612.06,0,3,0,0,1
13079,54,5,3,3,0,172.4,0,3,0,0,1
13563,300,14,3,2,0,777.53,0,3,0,0,1
17724,14,1,3,3,0,1033,0,3,0,0,1
17703,74,39,3,2,0,490.96,0,3,0,0,1
13116,300,47,3,2,0,485.19,0,3,0,0,1
14019,39,15,3,3,0,777.88,0,3,0,0,1
15618,54,16,3,4,0,389.221,0,3,0,0,1
14305,300,1,3,5,0,1803.76,0,3,0,0,1
14331,300,54,3,2,0,462.66,0,3,0,0,1
15105,19,16,3,3,0,1176.54,0,3,0,0,1
14855,300,49,3,2,0,645.65,0,3,0,0,1
13925,56,22,3,5,0,629.4,0,3,0,0,1
18237,26,21,3,3,0,725.55,0,3,0,0,1
13277,91,46,3,2,0,125.9,0,3,0,0,1
18081,76,42,3,2,0,208.05,0,3,0,0,1
14511,27,22,3,2,0,329.89,0,3,0,0,1
13928,75,36,3,2,0,225.45,0,3,0,0,1
13388,300,51,3,3,0,627.15,0,3,0,0,1
17173,43,31,3,3,0,950.31,0,3,0,0,1
14947,300,2,3,2,0,290.82,0,3,0,0,1
12828,34,29,3,3,0,415.51,0,3,0,0,1
16984,300,8,3,5,0,4392.42,0,3,0,0,1
15342,300,46,3,2,0,391.76,0,3,0,0,1
17788,300,3,3,2,0,1117.9,0,3,0,0,1
13850,300,18,3,2,0,1586.81,0,3,0,0,1
13186,54,23,3,4,0,1265.74,0,3,0,0,1
17656,300,3,3,5,0,1674.69,0,3,0,0,1
16102,56,28,3,2,0,1392.84,0,3,0,0,1
15089,50,24,3,3,0,2036.28,0,3,0,0,1
14768,61,8,3,2,0,80.1,0,3,0,0,1
15205,300,15,3,3,0,648.83,0,3,0,0,1
16302,300,37,3,2,0,212.82,0,3,0,0,1
14720,84,19,3,2,0,401.13,0,3,0,0,1
18282,115,52,3,2,0,98.76,0,3,0,0,1
13200,53,4,3,2,0,627.01,0,3,0,0,1
14079,300,54,3,1,0,375.1,0,3,0,0,1
17298,300,31,3,2,0,498.42,0,3,0,0,1
14024,300,51,3,2,0,327.7,0,3,0,0,1
16066,63,54,3,1,0,316.38,0,3,0,0,1
15198,300,22,3,2,0,193.64,0,3,0,0,1
12885,57,50,3,2,0,628.4,0,3,0,0,1
17331,300,53,3,1,0,175.2,0,3,0,0,1
13016,300,3,3,3,0,789.89,0,3,0,0,1
13500,86,52,3,1,0,326.4,0,3,0,0,1
15247,300,52,3,1,0,356,0,3,0,0,1
13355,300,52,3,1,0,674.7,0,3,0,0,1
16053,90,52,3,1,0,1124.19,0,3,0,0,1
16292,300,47,3,2,0,280.9,0,3,0,0,1
14116,28,22,3,2,0,628.87,0,3,0,0,1
14495,71,51,3,1,0,40.6,0,3,0,0,1
15494,100,51,3,1,0,1127.38,0,3,0,0,1
15608,60,50,3,1,0,285.68,0,3,0,0,1
17248,300,50,3,1,0,318.65,0,3,0,0,1
17653,61,29,3,2,0,343.34,0,3,0,0,1
13645,300,50,3,1,0,252.1,0,3,0,0,1
15469,57,37,3,2,0,290.2,0,3,0,0,1
13307,300,50,3,1,0,15,0,3,0,0,1
17122,300,49,3,1,0,138.32,0,3,0,0,1
14406,300,49,3,1,0,156.75,0,3,0,0,1
15683,300,47,3,1,0,193.75,0,3,0,0,1
14301,300,37,3,2,0,632.04,0,3,0,0,1
14658,112,47,3,1,0,123.14,0,3,0,0,1
13621,300,46,3,1,0,213.85,0,3,0,0,1
16272,300,46,3,1,0,411.7,0,3,0,0,1
17958,300,46,3,1,0,508.46,0,3,0,0,1
16836,77,46,3,1,0,91.32,0,3,0,0,1
16961,300,46,3,1,0,234.17,0,3,0,0,1
16902,300,46,3,1,0,1706.88,0,3,0,0,1
15706,8,2,3,4,0,843.41,0,3,0,0,1
15315,42,36,3,2,0,214.58,0,3,0,0,1
15653,300,22,3,2,0,877.44,0,3,0,0,1
13159,55,35,3,3,0,793.49,0,3,0,0,1
13189,97,45,3,1,0,127,0,3,0,0,1
17637,84,45,3,1,0,338.95,0,3,0,0,1
13470,300,29,3,2,0,165,0,3,0,0,1
15786,54,30,3,2,0,3093.64,0,3,0,0,1
15541,300,44,3,1,0,85.13,0,3,0,0,1
16734,62,44,3,2,0,306.16,0,3,0,0,1
16706,61,28,3,2,0,411.55,0,3,0,0,1
17070,300,44,3,1,0,312.14,0,3,0,0,1
12962,106,43,3,1,0,170.54,0,3,0,0,1
13273,300,43,3,1,0,138.98,0,3,0,0,1
17736,71,43,3,1,0,307.49,0,3,0,0,1
15472,300,43,3,1,0,371.56,0,3,0,0,1
16582,300,43,3,1,0,313.62,0,3,0,0,1
17747,300,30,3,2,0,64.65,0,3,0,0,1
15396,300,42,3,1,0,288.18,0,3,0,0,1
16828,300,23,3,2,0,128.5,0,3,0,0,1
14712,46,5,3,2,0,421.47,0,3,0,0,1
12991,89,42,3,1,0,303.56,0,3,0,0,1
14772,300,42,3,1,0,139.26,0,3,0,0,1
12968,300,42,3,1,0,135.95,0,3,0,0,1
16330,93,40,3,3,0,39.26,0,3,0,0,1
15701,5,3,3,2,0,968.07,0,3,0,0,1
14529,17,7,3,2,0,358.42,0,3,0,0,1
16536,300,37,3,2,0,539.02,0,3,0,0,1
15313,300,40,3,1,0,52,0,3,0,0,1
15801,49,39,3,1,0,137.22,0,3,0,0,1
16201,64,39,3,1,0,303.8,0,3,0,0,1
16555,74,39,3,1,0,151.98,0,3,0,0,1
16952,300,39,3,2,0,167.61,0,3,0,0,1
14387,42,4,3,2,0,929.74,0,3,0,0,1
17073,30,12,3,2,0,841.19,0,3,0,0,1
18147,63,38,3,1,0,98.88,0,3,0,0,1
14523,300,38,3,1,0,241.09,0,3,0,0,1
14418,83,38,3,1,0,150.44,0,3,0,0,1
16968,103,37,3,1,0,253.31,0,3,0,0,1
16723,300,21,3,2,0,589.15,0,3,0,0,1
13411,300,37,3,1,0,213.55,0,3,0,0,1
16340,300,37,3,1,0,549.07,0,3,0,0,1
13236,64,18,3,2,0,421.65,0,3,0,0,1
14196,300,36,3,1,0,335.52,0,3,0,0,1
15263,300,36,3,1,0,156.51,0,3,0,0,1
14314,300,36,3,1,0,120,0,3,0,0,1
16093,300,36,3,1,0,17,0,3,0,0,1
14687,300,36,3,1,0,628.38,0,3,0,0,1
14050,75,36,3,1,0,485.98,0,3,0,0,1
16429,300,36,3,1,0,284.55,0,3,0,0,1
14055,300,36,3,1,0,725.64,0,3,0,0,1
15663,300,36,3,1,0,138.14,0,3,0,0,1
18200,300,36,3,1,0,163.8,0,3,0,0,1
18167,56,21,3,2,0,485.33,0,3,0,0,1
13644,29,3,3,2,0,1398.61,0,3,0,0,1
17451,25,11,3,3,0,531.13,0,3,0,0,1
16641,300,35,3,1,0,231.1,0,3,0,0,1
14141,9,3,3,3,0,464.36,0,3,0,0,1
15074,300,35,3,1,0,748.87,0,3,0,0,1
17183,51,35,3,1,0,329.67,0,3,0,0,1
15325,300,33,3,1,0,162.29,0,3,0,0,1
13778,300,33,3,1,0,178.7,0,3,0,0,1
14869,95,33,3,1,0,391.31,0,3,0,0,1
14108,61,21,3,2,0,287.58,0,3,0,0,1
15866,300,31,3,1,0,230.53,0,3,0,0,1
14660,300,16,3,2,0,285.74,0,3,0,0,1
13726,62,30,3,1,0,292.68,0,3,0,0,1
15690,96,30,3,1,0,111,0,3,0,0,1
17777,61,30,3,1,0,194.7,0,3,0,0,1
16278,71,24,3,2,0,550.58,0,3,0,0,1
13276,36,29,3,1,0,137.38,0,3,0,0,1
13147,56,29,3,1,0,118.8,0,3,0,0,1
13045,300,29,3,1,0,305.28,0,3,0,0,1
13099,300,29,3,1,0,207.36,0,3,0,0,1
14420,300,15,3,2,0,385.87,0,3,0,0,1
14436,300,28,3,1,0,89.06,0,3,0,0,1
18027,300,28,3,1,0,115.31,0,3,0,0,1
12832,66,28,3,1,0,267.8,0,3,0,0,1
16674,44,28,3,1,0,122.2,0,3,0,0,1
16173,34,8,3,4,0,732.5,0,3,0,0,1
14171,300,28,3,1,0,363.79,0,3,0,0,1
13434,300,4,3,2,0,534.24,0,3,0,0,1
16761,300,26,3,1,0,316.62,0,3,0,0,1
14067,33,26,3,1,0,224.67,0,3,0,0,1
13808,28,23,3,2,0,723.1,0,3,0,0,1
12851,300,26,3,1,0,135.18,0,3,0,0,1
14965,300,26,3,2,0,599,0,3,0,0,1
15136,66,18,3,2,0,578.65,0,3,0,0,1
16629,300,3,3,2,0,417.73,0,3,0,0,1
18261,52,25,3,1,0,224.8,0,3,0,0,1
15307,300,25,3,1,0,205.3,0,3,0,0,1
16820,300,25,3,1,0,497.61,0,3,0,0,1
17309,300,25,3,1,0,82.75,0,3,0,0,1
13949,12,7,3,2,0,909.26,0,3,0,0,1
14360,27,24,3,1,0,1134.69,0,3,0,0,1
16400,300,24,3,1,0,303.93,0,3,0,0,1
14208,300,24,3,1,0,151.74,0,3,0,0,1
13130,300,24,3,1,0,64,0,3,0,0,1
13210,300,23,3,1,0,353.48,0,3,0,0,1
17481,47,23,3,1,0,260.63,0,3,0,0,1
17573,56,15,3,3,0,164.51,0,3,0,0,1
14452,83,23,3,1,0,127.37,0,3,0,0,1
13889,300,22,3,1,0,416.9,0,3,0,0,1
15488,300,22,3,1,0,91.32,0,3,0,0,1
18222,300,22,3,1,0,443,0,3,0,0,1
13244,300,22,3,1,0,121.74,0,3,0,0,1
17004,46,22,3,1,0,1006.4,0,3,0,0,1
13441,300,21,3,1,0,296.64,0,3,0,0,1
13823,73,21,3,1,0,650.42,0,3,0,0,1
12879,34,8,3,3,0,487.05,0,3,0,0,1
16603,300,4,3,2,0,482.47,0,3,0,0,1
14824,40,3,3,2,0,755.51,0,3,0,0,1
16910,14,7,3,4,0,755.08,0,3,0,0,1
15652,300,21,3,1,0,337.74,0,3,0,0,1
15035,300,19,3,1,0,252.73,0,3,0,0,1
14508,67,19,3,1,0,137.56,0,3,0,0,1
13272,58,19,3,1,0,140.96,0,3,0,0,1
17317,37,19,3,1,0,2027.94,0,3,0,0,1
14212,300,19,3,1,0,1070.48,0,3,0,0,1
13372,300,19,3,1,0,378.64,0,3,0,0,1
18255,300,19,3,1,0,103.3,0,3,0,0,1
14250,82,19,3,1,0,1228.83,0,3,0,0,1
16796,300,19,3,1,0,305.62,0,3,0,0,1
14432,21,19,3,1,0,254.75,0,3,0,0,1
15782,40,19,3,1,0,1638.34,0,3,0,0,1
12883,65,19,3,1,0,291.63,0,3,0,0,1
12965,300,19,3,1,0,771.91,0,3,0,0,1
15533,63,12,3,3,0,501.34,0,3,0,0,1
18215,300,19,3,1,0,299.34,0,3,0,0,1
18158,77,16,3,2,0,342.15,0,3,0,0,1
13375,300,11,3,2,0,772.9,0,3,0,0,1
13431,21,18,3,1,0,853.68,0,3,0,0,1
16211,300,11,3,2,0,542.77,0,3,0,0,1
12884,300,18,3,1,0,309.05,0,3,0,0,1
16141,300,18,3,1,0,620.4,0,3,0,0,1
17919,300,18,3,1,0,1304.04,0,3,0,0,1
16360,14,10,3,2,0,474.93,0,3,0,0,1
17433,300,18,3,1,0,303.16,0,3,0,0,1
13704,9,3,3,5,0,1289.4,0,3,0,0,1
14020,72,18,3,1,0,331.14,0,3,0,0,1
14359,45,17,3,1,0,483.39,0,3,0,0,1
16451,300,17,3,1,0,266.97,0,3,0,0,1
12940,16,0,3,2,0,338.97,0,3,0,0,1
15216,300,17,3,1,0,96.6,0,3,0,0,1
15522,55,17,3,1,0,259.9,0,3,0,0,1
17037,300,8,3,2,0,1253.22,0,3,0,0,1
12822,300,0,3,3,0,918.98,0,3,0,0,1
15343,300,17,3,1,0,364.5,0,3,0,0,1
14753,300,17,3,1,0,563.15,0,3,0,0,1
16959,300,17,3,1,0,117.35,0,3,0,0,1
18251,300,17,3,1,0,4314.72,0,3,0,0,1
13032,35,17,3,1,0,496.3,0,3,0,0,1
12895,35,7,3,2,0,242.3,0,3,0,0,1
17640,300,16,3,1,0,621.66,0,3,0,0,1
13860,29,11,3,2,0,399.98,0,3,0,0,1
18001,74,16,3,1,0,252.23,0,3,0,0,1
17728,19,14,3,2,0,5.68E-14,0,3,0,0,1
15933,50,1,3,2,0,728.27,0,3,0,0,1
14284,49,9,3,2,0,235.3,0,3,0,0,1
17347,300,16,3,1,0,228.96,0,3,0,0,1
15103,55,16,3,1,0,291.68,0,3,0,0,1
15707,22,16,3,1,0,166.78,0,3,0,0,1
13430,54,2,3,3,0,305.55,0,3,0,0,1
13321,300,2,3,2,0,567.36,0,3,0,0,1
13877,300,16,3,1,0,117.24,0,3,0,0,1
15272,29,16,3,1,0,298.96,0,3,0,0,1
15322,21,15,3,1,0,679.68,0,3,0,0,1
17333,300,15,3,1,0,494.25,0,3,0,0,1
13518,300,15,3,1,0,659.44,0,3,0,0,1
14306,28,9,3,2,0,1693.04,0,3,0,0,1
17679,33,15,3,1,0,1643.2,0,3,0,0,1
16160,13,8,3,2,0,790.11,0,3,0,0,1
15573,54,15,3,1,0,410.7,0,3,0,0,1
14894,300,15,3,1,0,655.75,0,3,0,0,1
17434,29,9,3,2,0,492.61,0,3,0,0,1
15466,300,15,3,1,0,334.53,0,3,0,0,1
15511,28,15,3,1,0,202.9,0,3,0,0,1
17846,300,15,3,1,0,2033.1,0,3,0,0,1
16189,70,15,3,1,0,144.48,0,3,0,0,1
15417,300,15,3,1,0,508.8,0,3,0,0,1
12995,300,7,3,2,0,200.72,0,3,0,0,1
14557,21,15,3,1,0,788.38,0,3,0,0,1
16108,300,14,3,2,0,816.1,0,3,0,0,1
17144,83,14,3,1,0,595.89,0,3,0,0,1
16924,20,14,3,1,0,271.11,0,3,0,0,1
15099,300,14,3,1,0,410.48,0,3,0,0,1
13323,52,14,3,1,0,120.3,0,3,0,0,1
14124,300,14,3,1,0,419.58,0,3,0,0,1
15975,300,14,3,1,0,371.01,0,3,0,0,1
15523,300,14,3,1,0,412.01,0,3,0,0,1
16878,60,14,3,1,0,13.3,0,3,0,0,1
15947,300,12,3,1,0,1708.24,0,3,0,0,1
13247,31,12,3,1,0,305.07,0,3,0,0,1
13566,42,12,3,1,0,585.18,0,3,0,0,1
18194,18,12,3,1,0,973.84,0,3,0,0,1
16689,300,5,3,3,0,303.26,0,3,0,0,1
16438,39,12,3,1,0,204.4,0,3,0,0,1
13067,300,12,3,1,0,115.46,0,3,0,0,1
16460,44,2,3,2,0,512.1,0,3,0,0,1
13325,300,11,3,1,0,675.3,0,3,0,0,1
13774,300,11,3,1,0,345,0,3,0,0,1
15504,300,11,3,1,0,52.83,0,3,0,0,1
15500,55,11,3,1,0,406.02,0,3,0,0,1
17557,37,11,3,1,0,288.36,0,3,0,0,1
13228,300,11,3,1,0,358,0,3,0,0,1
14356,13,3,3,3,0,682.24,0,3,0,0,1
13416,38,11,3,1,0,275,0,3,0,0,1
17628,300,11,3,1,0,75.75,0,3,0,0,1
16527,300,11,3,1,0,228.06,0,3,0,0,1
16428,300,11,3,1,0,-2.95,0,3,0,0,1
15341,300,10,3,1,0,2020.52,0,3,0,0,1
16215,300,10,3,1,0,242.35,0,3,0,0,1
14164,300,0,3,2,0,1631.77,0,3,0,0,1
15888,300,9,3,2,0,141.27,0,3,0,0,1
17564,36,10,3,1,0,119.12,0,3,0,0,1
13356,300,10,3,1,0,768.24,0,3,0,0,1
18228,23,9,3,1,0,420.39,0,3,0,0,1
17415,300,9,3,1,0,507.84,0,3,0,0,1
13350,29,9,3,1,0,646.57,0,3,0,0,1
16627,300,9,3,1,0,322.8,0,3,0,0,1
17475,300,9,3,1,0,194.37,0,3,0,0,1
14951,300,9,3,1,0,311.69,0,3,0,0,1
14780,25,9,3,1,0,332.8,0,3,0,0,1
14887,300,9,3,1,0,1862,0,3,0,0,1
15399,57,9,3,1,0,305.17,0,3,0,0,1
17466,68,8,3,1,0,460.41,0,3,0,0,1
16379,41,8,3,1,0,478.88,0,3,0,0,1
17172,300,4,3,2,0,313.26,0,3,0,0,1
15239,21,8,3,1,0,461.79,0,3,0,0,1
16213,300,8,3,1,0,159,0,3,0,0,1
15603,300,8,3,1,0,48.48,0,3,0,0,1
14261,28,8,3,1,0,943.75,0,3,0,0,1
15571,45,8,3,1,0,202.35,0,3,0,0,1
15484,22,8,3,1,0,1636.52,0,3,0,0,1
12936,57,8,3,1,0,798.46,0,3,0,0,1
16236,300,8,3,1,0,432.2,0,3,0,0,1
16669,55,8,3,3,0,725.49,0,3,0,0,1
15398,57,3,3,2,0,628.95,0,3,0,0,1
12906,67,8,3,2,0,1936.59,0,3,0,0,1
17079,300,8,3,1,0,118.8,0,3,0,0,1
14125,50,8,3,1,0,1295.43,0,3,0,0,1
17163,57,8,3,1,0,123.1,0,3,0,0,1
12952,35,8,3,1,0,731.54,0,3,0,0,1
13279,14,8,3,1,0,137.75,0,3,0,0,1
16715,300,8,3,1,0,301.72,0,3,0,0,1
13519,28,8,3,1,0,122.75,0,3,0,0,1
15744,300,7,3,1,0,34.8,0,3,0,0,1
13127,300,7,3,1,0,259.17,0,3,0,0,1
15714,66,7,3,1,0,132.48,0,3,0,0,1
17480,300,3,3,2,0,506.51,0,3,0,0,1
15763,42,3,3,2,0,484.24,0,3,0,0,1
15075,300,7,3,1,0,773.03,0,3,0,0,1
16978,300,7,3,1,0,344.33,0,3,0,0,1
14014,300,7,3,1,0,505.18,0,3,0,0,1
16240,46,0,3,2,0,1818.62,0,3,0,0,1
13336,300,7,3,1,0,795.12,0,3,0,0,1
14652,300,7,3,1,0,114.18,0,3,0,0,1
15807,27,7,3,1,0,635.6,0,3,0,0,1
15762,12,7,3,1,0,315.31,0,3,0,0,1
15475,300,7,3,1,0,454.11,0,3,0,0,1
15978,300,7,3,1,0,1098.78,0,3,0,0,1
16485,300,7,3,1,0,363.65,0,3,0,0,1
13083,71,5,3,1,0,192.39,0,3,0,0,1
16169,36,5,3,1,0,587.46,0,3,0,0,1
17506,300,0,3,2,0,294.29,0,3,0,0,1
16480,300,5,3,1,0,769.29,0,3,0,0,1
17006,44,5,3,1,0,280.76,0,3,0,0,1
17498,300,5,3,1,0,272.22,0,3,0,0,1
17131,28,5,3,1,0,789.77,0,3,0,0,1
13536,23,5,3,1,0,455.17,0,3,0,0,1
15429,49,5,3,2,0,210.61,0,3,0,0,1
17154,300,5,3,1,0,329.34,0,3,0,0,1
16594,300,5,3,1,0,181.09,0,3,0,0,1
16049,33,5,3,1,0,488.26,0,3,0,0,1
14757,300,5,3,1,0,420.5,0,3,0,0,1
16198,300,5,3,1,0,400.681,0,3,0,0,1
13670,300,5,3,1,0,349.7,0,3,0,0,1
18066,300,5,3,1,0,318,0,3,0,0,1
14806,300,5,3,1,0,193.39,0,3,0,0,1
13429,15,5,3,1,0,330.6,0,3,0,0,1
15154,300,4,3,2,0,240.27,0,3,0,0,1
13390,300,4,3,1,0,544.08,0,3,0,0,1
12925,70,4,3,1,0,368.31,0,3,0,0,1
13927,300,4,3,1,0,348.99,0,3,0,0,1
18205,38,4,3,1,0,225.76,0,3,0,0,1
14908,300,4,3,1,0,277.8,0,3,0,0,1
13639,300,4,3,1,0,1033.34,0,3,0,0,1
15958,300,4,3,1,0,104.35,0,3,0,0,1
15492,46,4,3,1,0,487.74,0,3,0,0,1
15243,300,4,3,1,0,316.68,0,3,0,0,1
16468,300,4,3,1,0,74.9,0,3,0,0,1
15344,11,4,3,1,0,308.69,0,3,0,0,1
13866,300,4,3,1,0,145.67,0,3,0,0,1
16999,51,4,3,1,0,245.83,0,3,0,0,1
13514,300,3,3,1,0,152.2,0,3,0,0,1
13314,10,3,3,1,0,499.62,0,3,0,0,1
17805,300,3,3,1,0,512.31,0,3,0,0,1
18278,300,3,3,1,0,173.9,0,3,0,0,1
13979,300,3,3,1,0,869.87,0,3,0,0,1
16181,300,3,3,1,0,305.54,0,3,0,0,1
15568,29,3,3,1,0,228.31,0,3,0,0,1
16354,10,3,3,1,0,366.1,0,3,0,0,1
14412,30,2,3,1,0,462.45,0,3,0,0,1
16119,64,2,3,1,0,309.48,0,3,0,0,1
14109,49,2,3,1,0,144.2,0,3,0,0,1
16157,21,2,3,1,0,168.32,0,3,0,0,1
15348,300,2,3,1,0,158.04,0,3,0,0,1
16281,300,2,3,1,0,2062.06,0,3,0,0,1
13924,8,2,3,1,0,679.03,0,3,0,0,1
14434,7,2,3,1,0,310.8,0,3,0,0,1
13061,300,2,3,1,0,248.61,0,3,0,0,1
17513,300,2,3,1,0,513.2,0,3,0,0,1
16909,8,2,3,1,0,379.14,0,3,0,0,1
16650,300,1,3,1,0,518.42,0,3,0,0,1
18192,300,1,3,1,0,957.97,0,3,0,0,1
17447,31,1,3,1,0,372.48,0,3,0,0,1
17427,300,1,3,1,0,100.8,0,3,0,0,1
15175,300,1,3,1,0,224.14,0,3,0,0,1
13960,50,1,3,1,0,128.1,0,3,0,0,1
17528,13,1,3,2,0,1107.08,0,3,0,0,1
16361,31,1,3,1,0,334.94,0,3,0,0,1
13886,300,1,3,1,0,243.56,0,3,0,0,1
13354,300,1,3,1,0,743.53,0,3,0,0,1
15050,46,1,3,3,0,1308.06,0,3,0,0,1
13503,300,1,3,1,0,216.85,0,3,0,0,1
16653,7,1,3,1,0,1117.86,0,3,0,0,1
16574,300,1,3,1,0,451.44,0,3,0,0,1
13759,38,1,3,1,0,560.41,0,3,0,0,1
17813,7,1,3,1,0,306.61,0,3,0,0,1
15949,55,1,3,1,0,237.04,0,3,0,0,1
13364,5,1,3,1,0,134.96,0,3,0,0,1
16268,300,1,3,2,0,667.65,0,3,0,0,1
18053,4,0,3,1,0,300.02,0,3,0,0,1
16101,17,0,3,1,0,1290.7,0,3,0,0,1
15565,20,0,3,1,0,88.8,0,3,0,0,1
18217,41,0,3,1,0,317.9,0,3,0,0,1
13954,13,0,3,1,0,227.41,0,3,0,0,1
15593,300,0,3,1,0,199.8,0,3,0,0,1
13095,300,0,3,1,0,74.4,0,3,0,0,1
15287,28,0,3,1,0,340.98,0,3,0,0,1
13347,300,0,3,1,0,341.36,0,3,0,0,1
15185,300,0,3,1,0,310.62,0,3,0,0,1
16404,300,0,3,1,0,443.05,0,3,0,0,1
16613,300,0,3,1,0,618.59,0,3,0,0,1
17420,121,101,2,2,0,391.51,0,2,0,1,0
13705,137,74,2,2,0,522.68,0,2,0,1,0
13758,163,131,2,5,0,2351.52,0,2,0,1,0
17897,300,102,2,4,0,541.1,0,2,0,1,0
14001,126,101,2,3,0,1296.39,0,2,0,1,0
16955,300,114,2,5,0,493.67,0,2,0,1,0
16835,300,58,2,2,0,180.85,0,2,0,1,0
14491,300,105,2,2,0,340.93,0,2,0,1,0
12915,300,78,2,2,0,363.65,0,2,0,1,0
16203,89,77,2,4,0,374.55,0,2,0,1,0
15574,300,107,2,4,0,702.25,0,2,0,1,0
14829,155,114,2,5,0,478.73,0,2,0,1,0
17412,137,126,2,4,0,709.82,0,2,0,1,0
14775,79,67,2,2,0,701.46,0,2,0,1,0
15646,300,87,2,4,0,425.14,0,2,0,1,0
13402,300,57,2,2,0,621.23,0,2,0,1,0
14625,300,115,2,5,0,848.48,0,2,0,1,0
15384,300,99,2,3,0,635.76,0,2,0,1,0
14264,300,84,2,3,0,319.47,0,2,0,1,0
